0,1,2,3,4,5,6,7,8,9
1.0150990099009902e-05,4.8872112211221125e-05,4.331655665566557e-05,3.7761001100110013e-05,3.220544554455446e-05,2.66498899889989e-05,2.1094334433443343e-05,1.553877887788779e-05,9.983223322332233e-06,4.4276677667766785e-06
1.0274752475247524e-05,4.8858360836083613e-05,4.330280528052805e-05,3.77472497249725e-05,3.219169416941694e-05,2.663613861386139e-05,2.108058305830583e-05,1.5525027502750275e-05,9.96947194719472e-06,4.413916391639164e-06
1.039851485148515e-05,4.8844609460946095e-05,4.328905390539054e-05,3.773349834983498e-05,3.217794279427943e-05,2.6622387238723872e-05,2.1066831683168316e-05,1.551127612761276e-05,9.955720572057206e-06,4.400165016501651e-06
1.0522277227722773e-05,4.883085808580858e-05,4.327530253025303e-05,3.771974697469747e-05,3.2164191419141916e-05,2.6608635863586363e-05,2.1053080308030804e-05,1.549752475247525e-05,9.941969196919693e-06,4.386413641364137e-06
1.0646039603960396e-05,4.8817106710671065e-05,4.3261551155115516e-05,3.770599559955996e-05,3.2150440044004404e-05,2.6594884488448845e-05,2.103932893289329e-05,1.5483773377337733e-05,9.92821782178218e-06,4.372662266226623e-06
1.076980198019802e-05,4.880335533553356e-05,4.3247799779978e-05,3.769224422442245e-05,3.2136688668866886e-05,2.6581133113311333e-05,2.1025577557755778e-05,1.5470022002200222e-05,9.914466446644664e-06,4.358910891089108e-06
1.0893564356435644e-05,4.878960396039604e-05,4.3234048404840486e-05,3.767849284928493e-05,3.2122937293729374e-05,2.656738173817382e-05,2.1011826182618263e-05,1.5456270627062707e-05,9.900715071507151e-06,4.345159515951595e-06
1.1017326732673269e-05,4.877585258525853e-05,4.3220297029702974e-05,3.766474147414742e-05,3.210918591859186e-05,2.6553630363036303e-05,2.099807480748075e-05,1.5442519251925195e-05,9.886963696369638e-06,4.331408140814082e-06
1.1141089108910892e-05,4.876210121012101e-05,4.320654565456546e-05,3.76509900990099e-05,3.2095434543454344e-05,2.653987898789879e-05,2.0984323432343236e-05,1.542876787678768e-05,9.873212321232124e-06,4.3176567656765675e-06
1.1264851485148516e-05,4.87483498349835e-05,4.3192794279427944e-05,3.763723872387239e-05,3.208168316831683e-05,2.6526127612761277e-05,2.0970572057205724e-05,1.5415016501650165e-05,9.85946094609461e-06,4.303905390539054e-06
1.138861386138614e-05,4.873459845984599e-05,4.3179042904290426e-05,3.7623487348734877e-05,3.206793179317932e-05,2.6512376237623765e-05,2.0956820682068206e-05,1.540126512651265e-05,9.845709570957096e-06,4.29015401540154e-06
1.1512376237623763e-05,4.872084708470847e-05,4.316529152915292e-05,3.760973597359736e-05,3.205418041804181e-05,2.649862486248625e-05,2.0943069306930694e-05,1.5387513751375138e-05,9.831958195819582e-06,4.276402640264027e-06
1.1636138613861388e-05,4.870709570957096e-05,4.31515401540154e-05,3.7595984598459847e-05,3.204042904290429e-05,2.6484873487348738e-05,2.092931793179318e-05,1.5373762376237623e-05,9.818206820682069e-06,4.262651265126512e-06
