0,1,2,3,4,5,6,7,8,9
3.4663366336633665e-06,1.9614851485148515e-05,1.7392629262926294e-05,1.5170407040704072e-05,1.2948184818481849e-05,1.0725962596259627e-05,8.503740374037406e-06,6.281518151815182e-06,4.05929592959296e-06,1.8370737073707374e-06
3.515841584158416e-06,1.9609350935093514e-05,1.738712871287129e-05,1.5164906490649065e-05,1.2942684268426843e-05,1.072046204620462e-05,8.498239823982398e-06,6.276017601760177e-06,4.053795379537954e-06,1.8315731573157316e-06
3.5653465346534656e-06,1.9603850385038505e-05,1.7381628162816283e-05,1.5159405940594061e-05,1.2937183718371838e-05,1.0714961496149617e-05,8.492739273927393e-06,6.270517051705171e-06,4.048294829482949e-06,1.8260726072607263e-06
3.614851485148515e-06,1.95983498349835e-05,1.7376127612761278e-05,1.5153905390539054e-05,1.2931683168316833e-05,1.070946094609461e-05,8.487238723872388e-06,6.265016501650165e-06,4.042794279427943e-06,1.8205720572057205e-06
3.6643564356435647e-06,1.9592849284928494e-05,1.7370627062706272e-05,1.514840484048405e-05,1.2926182618261827e-05,1.0703960396039606e-05,8.481738173817382e-06,6.25951595159516e-06,4.0372937293729375e-06,1.8150715071507152e-06
3.713861386138614e-06,1.958734873487349e-05,1.7365126512651267e-05,1.5142904290429044e-05,1.2920682068206822e-05,1.0698459845984599e-05,8.476237623762377e-06,6.254015401540155e-06,4.031793179317932e-06,1.8095709570957099e-06
3.7633663366336638e-06,1.9581848184818483e-05,1.7359625962596262e-05,1.5137403740374038e-05,1.2915181518151815e-05,1.0692959295929595e-05,8.470737073707372e-06,6.248514851485149e-06,4.026292629262927e-06,1.804070407040704e-06
3.812871287128713e-06,1.9576347634763478e-05,1.7354125412541256e-05,1.5131903190319033e-05,1.2909680968096811e-05,1.0687458745874588e-05,8.465236523652366e-06,6.243014301430144e-06,4.0207920792079215e-06,1.7985698569856988e-06
3.862376237623762e-06,1.9570847084708473e-05,1.734862486248625e-05,1.5126402640264028e-05,1.2904180418041804e-05,1.0681958195819584e-05,8.459735973597361e-06,6.237513751375139e-06,4.015291529152915e-06,1.7930693069306932e-06
3.911881188118812e-06,1.9565346534653467e-05,1.7343124312431246e-05,1.5120902090209022e-05,1.28986798679868e-05,1.0676457645764577e-05,8.454235423542356e-06,6.232013201320133e-06,4.00979097909791e-06,1.7875687568756879e-06
3.961386138613862e-06,1.9559845984598462e-05,1.733762376237624e-05,1.5115401540154017e-05,1.2893179317931794e-05,1.067095709570957e-05,8.44873487348735e-06,6.226512651265127e-06,4.004290429042905e-06,1.782068206820682e-06
4.010891089108912e-06,1.9554345434543457e-05,1.7332123212321235e-05,1.5109900990099012e-05,1.2887678767876788e-05,1.0665456545654567e-05,8.443234323432345e-06,6.221012101210121e-06,3.998789878987899e-06,1.7765676567656768e-06
4.060396039603961e-06,1.954884488448845e-05,1.732662266226623e-05,1.5104400440044005e-05,1.2882178217821783e-05,1.065995599559956e-05,8.437733773377338e-06,6.2155115511551156e-06,3.993289328932893e-06,1.7710671067106714e-06
4.10990099009901e-06,1.9543344334433446e-05,1.732112211221122e-05,1.5098899889989001e-05,1.2876677667766778e-05,1.0654455445544556e-05,8.432233223322333e-06,6.21001100110011e-06,3.987788778877888e-06,1.7655665566556657e-06
4.159405940594059e-06,1.9537843784378437e-05,1.7315621562156216e-05,1.5093399339933994e-05,1.2871177117711772e-05,1.0648954895489549e-05,8.426732673267327e-06,6.204510451045105e-06,3.982288228822882e-06,1.7600660066006603e-06
4.208910891089109e-06,1.9532343234323435e-05,1.731012101210121e-05,1.508789878987899e-05,1.2865676567656767e-05,1.0643454345434545e-05,8.421232123212322e-06,6.1990099009900995e-06,3.976787678767877e-06,1.7545654565456545e-06
4.258415841584159e-06,1.9526842684268427e-05,1.7304620462046205e-05,1.5082398239823983e-05,1.2860176017601762e-05,1.0637953795379538e-05,8.415731573157317e-06,6.193509350935094e-06,3.971287128712872e-06,1.7490649064906492e-06
4.3079207920792085e-06,1.9521342134213425e-05,1.72991199119912e-05,1.507689768976898e-05,1.2854675467546756e-05,1.0632453245324535e-05,8.410231023102311e-06,6.188008800880089e-06,3.9657865786578655e-06,1.7435643564356437e-06
4.357425742574257e-06,1.9515841584158416e-05,1.7293619361936194e-05,1.5071397139713973e-05,1.2849174917491751e-05,1.0626952695269528e-05,8.404730473047306e-06,6.1825082508250835e-06,3.96028602860286e-06,1.7380638063806381e-06
4.406930693069307e-06,1.9510341034103414e-05,1.728811881188119e-05,1.5065896589658967e-05,1.2843674367436744e-05,1.062145214521452e-05,8.3992299229923e-06,6.177007700770078e-06,3.954785478547855e-06,1.7325632563256328e-06
4.456435643564357e-06,1.9504840484048405e-05,1.7282618261826184e-05,1.5060396039603962e-05,1.2838173817381739e-05,1.0615951595159517e-05,8.393729372937295e-06,6.171507150715073e-06,3.9492849284928495e-06,1.7270627062706272e-06
