0,1,2,3,4,5,6,7,8,9
2.2653697653697655e-05,4.7482922482922485e-05,4.192736692736693e-05,3.637181137181137e-05,3.081625581625582e-05,2.5260700260700258e-05,1.9705144705144706e-05,1.4149589149589152e-05,8.594033594033594e-06,3.0384780384780387e-06
2.3024948024948026e-05,4.744167244167244e-05,4.1886116886116886e-05,3.633056133056133e-05,3.0775005775005775e-05,2.521945021945022e-05,1.9663894663894663e-05,1.4108339108339109e-05,8.552783552783553e-06,2.9972279972279972e-06
2.3396198396198397e-05,4.74004224004224e-05,4.184486684486685e-05,3.628931128931129e-05,3.073375573375574e-05,2.517820017820018e-05,1.9622644622644624e-05,1.4067089067089068e-05,8.511533511533512e-06,2.955977955977956e-06
2.3767448767448767e-05,4.7359172359172363e-05,4.180361680361681e-05,3.624806124806125e-05,3.0692505692505696e-05,2.5136950136950137e-05,1.958139458139458e-05,1.4025839025839027e-05,8.470283470283471e-06,2.914727914727915e-06
2.413869913869914e-05,4.731792231792232e-05,4.1762366762366765e-05,3.620681120681121e-05,3.065125565125565e-05,2.5095700095700097e-05,1.954014454014454e-05,1.3984588984588986e-05,8.42903342903343e-06,2.8734778734778733e-06
2.4509949509949513e-05,4.727667227667228e-05,4.172111672111672e-05,3.6165561165561166e-05,3.061000561000561e-05,2.5054450054450058e-05,1.94988944988945e-05,1.3943338943338943e-05,8.387783387783387e-06,2.8322278322278323e-06
2.4881199881199883e-05,4.7235422235422235e-05,4.167986667986668e-05,3.612431112431113e-05,3.056875556875557e-05,2.5013200013200015e-05,1.945764445764446e-05,1.3902088902088902e-05,8.346533346533348e-06,2.7909777909777913e-06
2.5252450252450254e-05,4.71941721941722e-05,4.163861663861664e-05,3.608306108306109e-05,3.052750552750553e-05,2.4971949971949973e-05,1.9416394416394417e-05,1.3860838860838863e-05,8.305283305283305e-06,2.74972774972775e-06
2.5623700623700625e-05,4.715292215292216e-05,4.15973665973666e-05,3.604181104181104e-05,3.048625548625549e-05,2.4930699930699933e-05,1.9375144375144378e-05,1.3819588819588818e-05,8.264033264033264e-06,2.708477708477709e-06
2.5994950994950996e-05,4.7111672111672114e-05,4.155611655611656e-05,3.6000561000561e-05,3.0445005445005446e-05,2.488944988944989e-05,1.9333894333894335e-05,1.3778338778338779e-05,8.222783222783223e-06,2.6672276672276674e-06
